3.618175964000000135e+02 -1.254108287700288812e-03
3.619277038999999832e+02 -1.254108287700288812e-03
3.620378418000000238e+02 -1.254108287700288812e-03
3.621479492000000278e+02 -1.254108287700288812e-03
3.622580871999999772e+02 -1.254108287700288812e-03
3.623682251000000178e+02 -1.254108287700288812e-03
3.624783630000000016e+02 -1.254108287700288812e-03
3.625885314999999878e+02 -1.254108287700288812e-03
3.626986999999999739e+02 -1.254108287700288812e-03
3.628088379000000145e+02 -1.254108287700288812e-03
3.629190062999999782e+02 -1.254108287700288812e-03
3.630292053000000010e+02 -1.254108287700288812e-03
3.631393737999999871e+02 -1.254108287700288812e-03
3.632495728000000099e+02 -1.254108287700288812e-03
3.633597717000000102e+02 -1.254108287700288812e-03
3.634699706999999762e+02 -1.254108287700288812e-03
3.635801696999999990e+02 -1.254108287700288812e-03
3.636903992000000017e+02 -1.254108287700288812e-03
3.638005981000000020e+02 -1.254108287700288812e-03
3.639108276000000046e+02 -1.254108287700288812e-03
3.640210571000000073e+02 -1.254108287700288812e-03
3.641313170999999898e+02 -1.254108287700288812e-03
3.642415465999999924e+02 -1.254108287700288812e-03
3.643518065999999749e+02 -1.254108287700288812e-03
3.644620666999999798e+02 -1.254108287700288812e-03
3.645723267000000192e+02 -1.254108287700288812e-03
3.646825867000000017e+02 -1.254108287700288812e-03
3.647928772000000208e+02 -1.254108287700288812e-03
3.649031676999999831e+02 -1.254108287700288812e-03
3.650134583000000248e+02 -1.254108287700288812e-03
3.651237487999999871e+02 -1.254108287700288812e-03
3.652340393000000063e+02 -1.254108287700288812e-03
3.653443604000000278e+02 -1.254108287700288812e-03
3.654546508999999901e+02 -1.254108287700288812e-03
3.655649718999999891e+02 -1.254108287700288812e-03
3.656753234999999904e+02 -1.254108287700288812e-03
3.657856444999999894e+02 -1.254108287700288812e-03
3.658959656000000109e+02 -1.254108287700288812e-03
3.660063170999999898e+02 -1.254108287700288812e-03
3.661166686999999911e+02 -1.254108287700288812e-03
3.662270202999999924e+02 -1.254108287700288812e-03
3.663374023000000079e+02 -1.254108287700288812e-03
3.664477539000000093e+02 -1.254108287700288812e-03
3.665581359999999904e+02 -1.254108287700288812e-03
3.666685180999999716e+02 -1.254108287700288812e-03
3.667789000999999871e+02 -1.254108287700288812e-03
3.668893127000000050e+02 -1.254108287700288812e-03
3.669997253000000228e+02 -1.254108287700288812e-03
3.671101074000000040e+02 -1.254108287700288812e-03
3.672205200000000218e+02 -1.254108287700288812e-03
3.673309631000000195e+02 -1.254108287700288812e-03
3.674413756999999805e+02 -1.254108287700288812e-03
3.675518187999999782e+02 -1.254108287700288812e-03
3.676622313999999960e+02 -1.254108287700288812e-03
3.677727050999999960e+02 -1.254108287700288812e-03
3.678831481999999937e+02 -1.254108287700288812e-03
3.679935912999999914e+02 -1.254108287700288812e-03
3.681040649000000258e+02 -1.254108287700288812e-03
3.682145386000000258e+02 -1.254108287700288812e-03
3.683250122000000033e+02 -1.254108287700288812e-03
3.684354857999999808e+02 -1.254108287700288812e-03
3.685459594999999808e+02 -1.254108287700288812e-03
3.686564635999999950e+02 -1.254108287700288812e-03
3.687669677999999749e+02 -1.254108287700288812e-03
3.688774718999999891e+02 -1.254108287700288812e-03
3.689879761000000258e+02 -1.254108287700288812e-03
3.690985107000000198e+02 -1.254108287700288812e-03
